Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
78,3/30/18,78,27-191,TOR_C,,TOR,L,1,0,1,-1,0,0,1,0,0,0,0,0,4,25,20,19:51,1,0,9,10,47.4
79,3/31/18,79,27-192,TOR_C,@,NJD,L,0,1,1,-1,0,0,0,0,0,1,0,0,3,0,23,19:56,0,0,13,10,56.5
80,4/3/18,80,27-195,TOR_C,,PHI,W,2,0,2,0,0,1,1,0,0,0,0,0,4,50,18,17:18,0,0,12,6,66.7
81,4/5/18,81,27-197,TOR_C,,NYR,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,17:15,0,0,7,6,53.8
82,4/7/18,82,27-199,TOR_C,@,DET,W,1,0,1,-1,0,1,0,0,1,0,0,0,5,20,20,19:45,0,0,12,10,54.5
1,10/13/16,1,26-023,TOR_C,@,NYR,L,0,0,0,-2,4,0,0,0,0,0,0,0,4,0,26,18:20,1,1,11,8,57.9
2,10/15/16,2,26-025,TOR_C,@,WSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,24,18:38,0,0,4,12,25
3,10/16/16,3,26-026,TOR_C,,ANA,W,1,0,1,1,2,1,0,0,0,0,0,0,3,33.3,24,20:53,0,0,8,12,40
4,10/18/16,4,26-028,TOR_C,,SJS,L,0,1,1,1,0,0,0,0,0,1,0,0,3,0,28,21:33,0,0,12,8,60
5,10/21/16,5,26-031,TOR_C,,ARI,W,0,0,0,-2,0,0,0,0,0,0,0,0,5,0,24,20:20,0,0,10,17,37
6,10/23/16,6,26-033,TOR_C,,MIN,W,2,1,3,2,0,2,0,0,0,1,0,0,3,66.7,21,17:25,0,3,9,6,60
7,10/26/16,7,26-036,TOR_C,,MTL,L,1,0,1,0,0,0,1,0,0,0,0,0,3,33.3,21,19:56,0,1,8,10,44.4
8,10/27/16,8,26-037,TOR_C,@,PIT,L,0,0,0,0,2,0,0,0,0,0,0,0,6,0,25,23:53,2,0,17,13,56.7
9,10/30/16,9,26-040,TOR_C,,TOR,W,0,1,1,1,2,0,0,0,0,1,0,0,3,0,26,21:54,2,0,12,9,57.1
10,11/1/16,10,26-042,TOR_C,,TBL,L,0,1,1,-1,0,0,0,0,0,1,0,0,6,0,21,19:07,1,0,11,5,68.8
11,11/3/16,11,26-044,TOR_C,,PHI,L-SO,1,0,1,0,0,0,1,0,0,0,0,0,3,33.3,24,20:44,0,0,18,11,62.1
12,11/5/16,12,26-046,TOR_C,,EDM,L-SO,0,1,1,1,2,0,0,0,0,1,0,0,4,0,24,23:42,2,0,9,8,52.9
13,11/7/16,13,26-048,TOR_C,,VAN,W,0,1,1,2,2,0,0,0,0,1,0,0,0,,23,20:19,0,1,9,9,50
14,11/10/16,14,26-051,TOR_C,@,TBL,L,0,0,0,-1,2,0,0,0,0,0,0,0,1,0,20,16:53,0,0,14,7,66.7
15,11/12/16,15,26-053,TOR_C,@,FLA,L-OT,0,1,1,-1,2,0,0,0,0,0,1,0,2,0,24,21:21,0,0,9,13,40.9
16,11/14/16,16,26-055,TOR_C,,TBL,L,0,0,0,-2,0,0,0,0,0,0,0,0,5,0,24,22:06,0,0,15,11,57.7
17,11/18/16,17,26-059,TOR_C,,PIT,L-OT,0,1,1,0,0,0,0,0,0,0,1,0,1,0,25,19:54,0,0,7,10,41.2
18,11/22/16,18,26-063,TOR_C,@,ANA,W,0,1,1,1,0,0,0,0,0,0,1,0,2,0,26,23:27,1,0,10,16,38.5
19,11/23/16,19,26-064,TOR_C,@,LAK,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,24,20:03,1,0,13,10,56.5
20,11/25/16,20,26-066,TOR_C,@,SJS,L,0,1,1,1,0,0,0,0,0,1,0,0,3,0,22,17:27,0,0,3,7,30
21,11/28/16,21,26-069,TOR_C,,CGY,W,1,1,2,2,0,1,0,0,0,1,0,0,2,50,24,19:25,0,0,15,9,62.5
22,11/30/16,22,26-071,TOR_C,,PIT,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,21:36,0,0,13,11,54.2
23,12/1/16,23,26-072,TOR_C,@,WSH,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0,20,16:23,0,0,9,5,64.3
24,12/4/16,24,26-075,TOR_C,,DET,L-OT,0,1,1,-1,0,0,0,0,0,1,0,0,4,0,26,19:04,0,0,5,11,31.3
25,12/6/16,25,26-077,TOR_C,,NYR,W,1,0,1,0,0,0,1,0,0,0,0,0,4,25,23,18:45,0,0,11,7,61.1
26,12/8/16,26,26-079,TOR_C,,STL,W,1,0,1,1,0,1,0,0,0,0,0,0,1,100,25,21:50,0,0,12,12,50
27,12/10/16,27,26-081,TOR_C,@,CBJ,L,1,0,1,0,4,1,0,0,0,0,0,0,2,50,22,17:07,0,0,8,8,50
28,12/13/16,28,26-084,TOR_C,,WSH,L,0,0,0,1,0,0,0,0,0,0,0,0,3,0,24,21:52,0,0,14,12,53.8
29,12/15/16,29,26-086,TOR_C,,CHI,L,0,1,1,0,0,0,0,0,0,1,0,0,2,0,24,18:59,0,1,13,8,61.9
30,12/16/16,30,26-087,TOR_C,@,BUF,L-OT,0,0,0,-2,0,0,0,0,0,0,0,0,5,0,26,21:03,0,0,15,13,53.6
31,12/18/16,31,26-089,TOR_C,,OTT,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,23,21:40,0,1,13,5,72.2
32,12/20/16,32,26-091,TOR_C,@,BOS,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0,28,20:11,3,0,10,15,40
33,12/23/16,33,26-094,TOR_C,,BUF,W,1,0,1,1,0,0,1,0,0,0,0,0,3,33.3,22,20:05,2,0,16,5,76.2
34,12/27/16,34,26-098,TOR_C,,WSH,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,22:06,0,0,13,10,56.5
35,12/29/16,35,26-100,TOR_C,@,MIN,L,0,1,1,-3,0,0,0,0,0,0,1,0,2,0,27,18:59,0,0,15,12,55.6
36,12/31/16,36,26-102,TOR_C,@,WPG,W,1,1,2,2,4,1,0,0,0,1,0,0,3,33.3,24,19:04,0,0,10,8,55.6
37,1/6/17,37,26-108,TOR_C,@,COL,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,5,0,29,23:51,0,0,4,17,19
38,1/7/17,38,26-109,TOR_C,@,ARI,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,22:39,3,0,12,8,60
39,1/11/17,39,26-113,TOR_C,,FLA,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,23,18:58,0,1,10,9,52.6
40,1/13/17,40,26-115,TOR_C,@,FLA,W,3,0,3,3,0,3,0,0,0,0,0,0,6,50,24,21:40,0,1,21,7,75
41,1/14/17,41,26-116,TOR_C,@,CAR,L,2,0,2,-1,0,2,0,0,0,0,0,0,2,100,20,15:49,0,0,5,12,29.4
42,1/16/17,42,26-118,TOR_C,@,BOS,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0,24,20:38,1,0,11,12,47.8
43,1/19/17,43,26-121,TOR_C,,DAL,W,2,0,2,3,0,1,0,1,1,0,0,0,6,33.3,27,23:45,1,0,14,7,66.7
44,1/21/17,44,26-123,TOR_C,,LAK,W,1,1,2,-1,2,0,1,0,0,0,1,0,4,25,24,19:16,0,1,15,16,48.4
45,1/22/17,45,26-124,TOR_C,,PHI,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,10,0,25,20:39,0,0,12,10,54.5
46,1/24/17,46,26-126,TOR_C,,CBJ,W,0,2,2,2,0,0,0,0,0,2,0,0,2,0,26,16:48,0,0,14,11,56
47,1/26/17,47,26-128,TOR_C,,MTL,W,0,2,2,1,0,0,0,0,0,1,1,0,5,0,26,20:49,1,0,10,8,55.6
48,1/31/17,48,26-133,TOR_C,,WSH,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0,22,19:50,0,0,10,9,52.6
49,2/3/17,49,26-136,TOR_C,@,DET,L,1,1,2,0,0,0,1,0,0,1,0,0,5,20,27,19:51,1,0,9,12,42.9
50,2/4/17,50,26-137,TOR_C,,CAR,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,29,21:32,0,0,10,14,41.7
51,2/6/17,51,26-139,TOR_C,,TOR,W,0,0,0,0,0,0,0,0,0,0,0,0,5,0,29,21:34,0,0,11,9,55
52,2/9/17,52,26-142,TOR_C,@,PHI,W,0,1,1,0,0,0,0,0,0,0,1,0,3,0,23,18:38,1,1,15,3,83.3
53,2/11/17,53,26-144,TOR_C,@,OTT,L,0,0,0,-2,2,0,0,0,0,0,0,0,3,0,20,19:17,1,0,3,10,23.1
54,2/12/17,54,26-145,TOR_C,,COL,W,0,2,2,1,0,0,0,0,0,1,1,0,3,0,20,18:42,0,0,9,14,39.1
55,2/14/17,55,26-147,TOR_C,@,TOR,L,0,0,0,-1,0,0,0,0,0,0,0,0,7,0,24,22:48,2,0,10,15,40
56,2/16/17,56,26-149,TOR_C,,NYR,W,0,2,2,2,0,0,0,0,0,1,0,1,2,0,26,19:38,0,0,10,13,43.5
57,2/18/17,57,26-151,TOR_C,@,NJD,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,20:37,1,0,8,9,47.1
58,2/19/17,58,26-152,TOR_C,,NJD,W,1,0,1,0,0,0,1,0,1,0,0,0,5,20,27,21:29,2,0,10,11,47.6
59,2/21/17,59,26-154,TOR_C,@,DET,W,1,0,1,2,0,1,0,0,0,0,0,0,2,50,29,18:54,0,0,10,9,52.6
60,2/23/17,60,26-156,TOR_C,@,MTL,W,1,1,2,2,0,1,0,0,0,1,0,0,3,33.3,28,21:24,0,1,14,9,60.9
61,2/25/17,61,26-158,TOR_C,@,CBJ,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,25,19:31,0,0,7,7,50
62,3/2/17,62,26-163,TOR_C,@,DAL,W,0,1,1,0,0,0,0,0,0,1,0,0,3,0,25,19:13,0,0,12,8,60
63,3/3/17,63,26-164,TOR_C,@,CHI,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,6,0,29,21:23,3,0,14,12,53.8
64,3/5/17,64,26-166,TOR_C,@,CGY,L,1,0,1,-1,0,1,0,0,0,0,0,0,5,20,28,21:22,0,0,11,11,50
65,3/7/17,65,26-168,TOR_C,@,EDM,W,0,2,2,2,0,0,0,0,0,2,0,0,2,0,21,19:44,2,2,5,10,33.3
66,3/9/17,66,26-170,TOR_C,@,VAN,W,1,0,1,-1,0,1,0,0,0,0,0,0,7,14.3,28,22:07,1,1,10,18,35.7
67,3/11/17,67,26-172,TOR_C,@,STL,L,0,1,1,-2,0,0,0,0,0,0,1,0,3,0,23,23:42,0,0,10,17,37
68,3/13/17,68,26-174,TOR_C,,CAR,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,24,19:39,1,1,13,11,54.2
69,3/14/17,69,26-175,TOR_C,@,CAR,W,1,0,1,1,2,1,0,0,1,0,0,0,4,25,25,19:55,3,0,7,11,38.9
70,3/16/17,70,26-177,TOR_C,,WPG,L,0,1,1,0,0,0,0,0,0,1,0,0,9,0,26,22:11,1,0,8,10,44.4
71,3/18/17,71,26-179,TOR_C,,CBJ,L-OT,1,0,1,1,0,1,0,0,0,0,0,0,2,50,23,21:03,0,1,5,13,27.8
72,3/22/17,72,26-183,TOR_C,@,NYR,W,0,1,1,0,6,0,0,0,0,0,1,0,2,0,30,22:00,0,1,14,15,48.3
73,3/24/17,73,26-185,TOR_C,@,PIT,W,0,2,2,2,0,0,0,0,0,2,0,0,4,0,27,21:20,1,0,11,11,50
74,3/25/17,74,26-186,TOR_C,,BOS,L,1,0,1,0,0,1,0,0,0,0,0,0,4,25,26,22:08,0,0,7,6,53.8
75,3/27/17,75,26-188,TOR_C,,NSH,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,27,20:04,0,0,5,15,25
76,3/30/17,76,26-191,TOR_C,@,PHI,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,29,21:17,1,0,15,11,57.7
77,3/31/17,77,26-192,TOR_C,,NJD,W,0,1,1,0,0,0,0,0,0,0,1,0,4,0,21,20:26,0,1,12,11,52.2
1,10/9/15,1,25-019,TOR_C,,CHI,L-OT,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,27,18:41,0,0,15,10,60
2,10/10/15,2,25-020,TOR_C,@,CHI,L,0,0,0,0,14,0,0,0,0,0,0,0,1,0,17,13:41,1,0,8,8,50
3,10/12/15,3,25-022,TOR_C,,WPG,W,1,2,3,1,0,0,1,0,1,1,1,0,5,20,21,21:40,2,1,15,10,60
4,10/15/15,4,25-025,TOR_C,,NSH,W,1,1,2,0,2,1,0,0,1,1,0,0,2,50,22,15:48,2,0,7,5,58.3
5,10/17/15,5,25-027,TOR_C,,SJS,W,0,2,2,1,0,0,0,0,0,1,1,0,5,0,20,18:12,1,1,8,7,53.3
6,10/20/15,6,25-030,TOR_C,@,CBJ,W,1,0,1,2,0,1,0,0,0,0,0,0,3,33.3,19,15:08,1,1,5,6,45.5
7,10/23/15,7,25-033,TOR_C,,BOS,L,0,1,1,-2,0,0,0,0,0,0,1,0,1,0,20,19:39,1,0,9,5,64.3
8,10/24/15,8,25-034,TOR_C,@,STL,W,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,21,19:19,0,0,8,6,57.1
9,10/26/15,9,25-036,TOR_C,,CGY,W,0,0,0,0,0,0,0,0,0,0,0,0,5,0,23,20:33,1,1,14,9,60.9
10,10/29/15,10,25-039,TOR_C,,CAR,L-OT,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,24,19:54,1,0,7,10,41.2
11,11/5/15,11,25-046,TOR_C,@,MTL,L,0,0,0,0,0,0,0,0,0,0,0,0,5,0,24,19:46,1,0,8,5,61.5
12,11/8/15,12,25-049,TOR_C,,BOS,L,0,0,0,-1,0,0,0,0,0,0,0,0,5,0,25,21:33,1,0,14,11,56
13,11/10/15,13,25-051,TOR_C,@,SJS,W,2,0,2,1,0,2,0,0,0,0,0,0,2,100,22,18:56,1,2,9,10,47.4
14,11/12/15,14,25-053,TOR_C,@,LAK,L,0,1,1,0,0,0,0,0,0,1,0,0,3,0,26,22:59,0,0,11,12,47.8
15,11/13/15,15,25-054,TOR_C,@,ANA,W,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,20:11,0,0,12,9,57.1
16,11/16/15,16,25-057,TOR_C,,ARI,W,2,1,3,1,0,2,0,0,1,0,1,0,4,50,24,21:29,0,0,5,12,29.4
17,11/20/15,17,25-061,TOR_C,,MTL,L,0,1,1,0,0,0,0,0,0,1,0,0,3,0,23,23:33,2,1,18,7,72
18,11/22/15,18,25-063,TOR_C,@,MTL,L,1,0,1,0,0,1,0,0,0,0,0,0,5,20,24,23:07,2,2,11,10,52.4
19,11/25/15,19,25-066,TOR_C,,PHI,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0,20,20:05,2,0,8,6,57.1
20,11/27/15,20,25-068,TOR_C,@,FLA,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,22:26,1,1,7,7,50
21,11/28/15,21,25-069,TOR_C,@,TBL,W,1,0,1,-2,0,0,1,0,1,0,0,0,3,33.3,19,18:46,0,0,7,11,38.9
22,11/30/15,22,25-071,TOR_C,,COL,W,0,0,0,-2,0,0,0,0,0,0,0,0,0,,21,20:15,3,0,12,7,63.2
23,12/2/15,23,25-073,TOR_C,,NYR,W,1,0,1,-1,0,0,1,0,0,0,0,0,4,25,22,21:41,3,2,11,9,55
24,12/4/15,24,25-075,TOR_C,,STL,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,20:07,2,0,8,3,72.7
25,12/5/15,25,25-076,TOR_C,@,OTT,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,22,18:36,0,1,6,10,37.5
26,12/8/15,26,25-079,TOR_C,@,PHI,W,0,0,0,0,2,0,0,0,0,0,0,0,0,,24,20:48,1,0,7,10,41.2
27,12/12/15,27,25-083,TOR_C,@,CBJ,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25,25:27:00,0,1,10,12,45.5
28,12/13/15,28,25-084,TOR_C,,NJD,W,1,0,1,1,0,1,0,0,0,0,0,0,6,16.7,21,19:52,0,0,11,5,68.8
29,12/15/15,29,25-086,TOR_C,,FLA,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,23:07,0,0,12,15,44.4
30,12/17/15,30,25-088,TOR_C,@,COL,L,0,0,0,-1,0,0,0,0,0,0,0,0,6,0,22,22:21,1,1,8,12,40
31,12/19/15,31,25-090,TOR_C,@,ARI,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,21,19:57,1,1,9,10,47.4
32,12/21/15,32,25-092,TOR_C,,ANA,W,0,2,2,1,2,0,0,0,0,2,0,0,4,0,23,18:20,0,0,7,8,46.7
33,12/27/15,33,25-098,TOR_C,,TOR,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,23,21:15,0,0,13,5,72.2
34,12/29/15,34,25-100,TOR_C,@,TOR,W,1,1,2,2,2,1,0,0,0,1,0,0,2,50,22,20:02,0,0,12,6,66.7
35,12/31/15,35,25-102,TOR_C,@,BUF,W,0,1,1,0,0,0,0,0,0,0,1,0,5,0,21,18:19,0,0,10,6,62.5
36,1/2/16,36,25-104,TOR_C,@,PIT,L,1,0,1,0,0,1,0,0,0,0,0,0,6,16.7,23,18:57,0,0,13,10,56.5
37,1/3/16,37,25-105,TOR_C,,DAL,W,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,20,21:39,0,1,9,13,40.9
38,1/7/16,38,25-109,TOR_C,,WSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,5,0,23,19:30,0,0,9,7,56.3
39,1/9/16,39,25-111,TOR_C,@,PHI,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,19,15:54,1,0,4,10,28.6
40,1/12/16,40,25-114,TOR_C,,CBJ,W,0,1,1,-1,0,0,0,0,0,1,0,0,3,0,19,16:26,0,0,6,5,54.5
41,1/14/16,41,25-116,TOR_C,,NYR,W,0,1,1,0,0,0,0,0,0,0,1,0,4,0,22,18:37,1,0,4,6,40
42,1/17/16,42,25-119,TOR_C,,VAN,L-SO,0,0,0,1,0,0,0,0,0,0,0,0,5,0,25,25:19:00,0,0,15,10,60
43,1/22/16,43,25-124,TOR_C,@,OTT,W,1,1,2,2,0,1,0,0,0,1,0,0,5,20,23,16:57,0,1,7,5,58.3
44,1/25/16,44,25-127,TOR_C,,DET,L,0,1,1,-1,0,0,0,0,0,1,0,0,3,0,23,20:54,0,0,10,3,76.9
45,2/2/16,45,25-135,TOR_C,,MIN,W,1,1,2,2,0,1,0,0,0,1,0,0,6,16.7,25,19:20,0,0,14,12,53.8
46,2/4/16,46,25-137,TOR_C,@,WSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,6,0,20,20:36,0,1,11,5,68.8
47,2/6/16,47,25-139,TOR_C,@,DET,L,1,0,1,-2,0,0,1,0,0,0,0,0,4,25,22,18:37,0,1,10,8,55.6
48,2/7/16,48,25-140,TOR_C,,EDM,W,1,2,3,2,2,1,0,0,1,0,2,0,2,50,21,19:04,0,1,10,8,55.6
49,2/9/16,49,25-142,TOR_C,@,CBJ,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0,24,21:47,0,0,19,7,73.1
50,2/11/16,50,25-144,TOR_C,,LAK,W,1,1,2,1,0,1,0,0,0,1,0,0,2,50,19,17:21,1,1,9,4,69.2
51,2/13/16,51,25-146,TOR_C,@,CAR,L,1,1,2,-1,2,1,0,0,0,0,1,0,3,33.3,22,21:01,0,0,11,6,64.7
52,2/15/16,52,25-148,TOR_C,,DET,W,0,1,1,1,2,0,0,0,0,1,0,0,5,0,22,18:42,0,1,11,3,78.6
53,2/18/16,53,25-151,TOR_C,,WSH,L-OT,1,0,1,0,0,1,0,0,0,0,0,0,2,50,22,21:33,1,0,11,7,61.1
54,2/19/16,54,25-152,TOR_C,@,NJD,W,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,20:03,2,0,6,5,54.5
55,2/23/16,55,25-156,TOR_C,@,MIN,W,1,1,2,-1,2,0,1,0,0,0,1,0,4,25,20,17:24,0,1,9,8,52.9
56,2/25/16,56,25-158,TOR_C,@,CGY,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0,27,23:08,0,0,9,9,50
57,2/28/16,57,25-161,TOR_C,@,EDM,L,0,0,0,-1,0,0,0,0,0,0,0,0,7,0,22,24:09:00,1,0,10,11,47.6
58,3/1/16,58,25-163,TOR_C,@,VAN,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25,17:56,0,1,13,6,68.4
59,3/3/16,59,25-165,TOR_C,@,WPG,W,0,0,0,1,0,0,0,0,0,0,0,0,4,0,25,21:44,0,0,10,10,50
60,3/6/16,60,25-168,TOR_C,@,NYR,W,0,1,1,2,2,0,0,0,0,1,0,0,2,0,25,19:27,0,0,8,8,50
61,3/8/16,61,25-170,TOR_C,,PIT,W,1,0,1,-1,0,0,1,0,0,0,0,0,2,50,25,19:33,0,0,12,7,63.2
62,3/9/16,62,25-171,TOR_C,@,TOR,L-SO,1,0,1,1,2,1,0,0,0,0,0,0,6,16.7,24,21:42,0,0,13,11,54.2
63,3/12/16,63,25-174,TOR_C,@,BOS,L,1,0,1,1,0,1,0,0,0,0,0,0,2,50,24,21:39,0,1,12,13,48
64,3/14/16,64,25-176,TOR_C,,FLA,W,0,1,1,2,0,0,0,0,0,1,0,0,1,0,20,19:50,2,0,4,7,36.4
65,3/15/16,65,25-177,TOR_C,@,PIT,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,6,0,25,23:01,3,1,6,13,31.6
66,3/17/16,66,25-179,TOR_C,@,NSH,L,0,1,1,0,0,0,0,0,0,1,0,0,0,,21,21:38,0,1,11,11,50
67,3/19/16,67,25-181,TOR_C,@,DAL,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,19,17:12,1,0,7,9,43.8
68,3/21/16,68,25-183,TOR_C,,PHI,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,20:50,0,0,9,5,64.3
69,3/23/16,69,25-185,TOR_C,,OTT,W,1,0,1,0,0,1,0,0,0,0,0,0,2,50,20,20:13,0,0,6,9,40
70,3/25/16,70,25-187,TOR_C,@,TBL,L,0,1,1,-2,0,0,0,0,0,1,0,0,4,0,20,17:21,0,0,10,11,47.6
71,3/26/16,71,25-188,TOR_C,@,CAR,W,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,23,19:23,2,0,8,8,50
72,3/29/16,72,25-191,TOR_C,,CAR,W,0,1,1,-1,0,0,0,0,0,0,1,0,4,0,27,21:48,1,0,7,10,41.2
73,3/31/16,73,25-193,TOR_C,,CBJ,W,2,0,2,1,0,2,0,0,0,0,0,0,6,33.3,21,18:01,0,0,9,1,90
74,4/2/16,74,25-195,TOR_C,,PIT,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,20:24,1,0,10,10,50
75,4/4/16,75,25-197,TOR_C,,TBL,W,1,2,3,2,0,0,1,0,0,2,0,0,1,100,24,16:22,2,0,5,8,38.5
76,4/5/16,76,25-198,TOR_C,@,WSH,W,1,2,3,3,0,1,0,0,0,2,0,0,4,25,26,22:21,0,0,8,7,53.3
77,4/7/16,77,25-200,TOR_C,@,NYR,W,1,1,2,1,2,1,0,0,0,0,1,0,2,50,21,19:16,1,1,6,5,54.5
78,4/9/16,78,25-202,TOR_C,,BUF,L-OT,1,0,1,0,0,1,0,0,0,0,0,0,4,25,20,17:22,0,0,8,4,66.7
1,10/10/14,1,24-020,TOR_C,@,CAR,W,0,3,3,0,2,0,0,0,0,1,2,0,3,0,22,17:55,1,0,2,5,28.6
2,10/11/14,2,24-021,TOR_C,,CAR,W,1,1,2,0,2,0,1,0,0,1,0,0,3,33.3,20,17:47,0,0,5,3,62.5
3,10/14/14,3,24-024,TOR_C,@,NYR,W,1,1,2,1,0,1,0,0,0,1,0,0,4,25,19,19:42,0,0,5,6,45.5
4,10/16/14,4,24-026,TOR_C,,SJS,W,0,2,2,0,0,0,0,0,0,1,1,0,3,0,25,25:33:00,1,2,12,9,57.1
5,10/18/14,5,24-028,TOR_C,@,PIT,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,22,23:59,1,1,6,10,37.5
6,10/21/14,6,24-031,TOR_C,,TOR,L,1,0,1,-2,0,0,1,0,0,0,0,0,3,33.3,21,19:58,1,0,6,9,40
7,10/23/14,7,24-033,TOR_C,@,BOS,W,0,1,1,1,0,0,0,0,0,1,0,0,4,0,23,20:06,0,0,6,10,37.5
8,10/25/14,8,24-035,TOR_C,,DAL,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,17:01,0,1,5,4,55.6
9,10/28/14,9,24-038,TOR_C,,WPG,L,1,0,1,-1,2,0,1,0,0,0,0,0,2,50,22,24:25:00,1,0,10,12,45.5
10,10/30/14,10,24-040,TOR_C,@,COL,L,0,0,0,-2,0,0,0,0,0,0,0,0,5,0,22,20:10,1,0,10,12,45.5
11,11/1/14,11,24-042,TOR_C,@,SJS,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,23:51,0,0,9,6,60
12,11/5/14,12,24-046,TOR_C,@,ANA,W,2,0,2,1,0,1,1,0,1,0,0,0,4,50,25,20:35,1,0,5,13,27.8
13,11/6/14,13,24-047,TOR_C,@,LAK,W,0,1,1,-1,0,0,0,0,0,0,1,0,0,,28,22:57,1,0,5,6,45.5
14,11/8/14,14,24-049,TOR_C,@,ARI,W,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,19:52,1,0,7,4,63.6
15,11/11/14,15,24-052,TOR_C,,COL,W,0,1,1,1,2,0,0,0,0,1,0,0,3,0,23,20:35,2,0,9,7,56.3
16,11/14/14,16,24-055,TOR_C,@,FLA,W,1,0,1,0,4,1,0,0,0,0,0,0,2,50,24,20:58,0,0,8,11,42.1
17,11/15/14,17,24-056,TOR_C,@,TBL,L,0,1,1,1,0,0,0,0,0,1,0,0,3,0,23,19:26,1,0,5,9,35.7
18,11/18/14,18,24-059,TOR_C,,TBL,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,18:59,0,2,10,3,76.9
19,11/21/14,19,24-062,TOR_C,@,PIT,W,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,24,21:13,0,0,8,5,61.5
20,11/22/14,20,24-063,TOR_C,,PIT,W,1,1,2,0,0,1,0,0,0,0,1,0,2,50,21,19:03,1,0,8,6,57.1
21,11/24/14,21,24-065,TOR_C,,PHI,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,22:25,1,0,15,10,60
22,11/26/14,22,24-067,TOR_C,,WSH,W,1,0,1,0,0,0,1,0,1,0,0,0,4,25,25,21:38,1,0,9,10,47.4
23,11/28/14,23,24-069,TOR_C,@,WSH,L,1,0,1,-1,0,1,0,0,0,0,0,0,4,25,19,19:28,0,1,4,9,30.8
24,11/29/14,24,24-070,TOR_C,,NJD,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0,20,18:57,1,0,10,6,62.5
25,12/2/14,25,24-073,TOR_C,,OTT,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,21:44,0,0,9,9,50
26,12/4/14,26,24-075,TOR_C,@,OTT,W,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,18:55,0,1,11,7,61.1
27,12/6/14,27,24-077,TOR_C,,STL,L,1,0,1,-1,0,0,1,0,0,0,0,0,2,50,25,22:05,1,0,15,11,57.7
28,12/9/14,28,24-080,TOR_C,@,MIN,L,0,1,1,0,0,0,0,0,0,0,1,0,1,0,24,18:55,0,1,5,9,35.7
